order_id,product_id,product_category,quantity,price_dollars,customer_id,order_date,country,state,sales_hour,discount_percent,return_status,sales_value,website_traffic,order_number,lifetime_value
4078,2361,Home & Kitchen,9,190,13997,2022-06-19 21:00:00,Canada,Ontario,21,5,Not Returned,1624.5,760,2,2155.86
4079,2220,Home & Kitchen,3,141,12667,2022-06-19 22:00:00,Canada,Ontario,22,7,Not Returned,393.39,247,1,393.39
4080,1964,Clothing,5,73,25288,2022-06-19 23:00:00,India,Maharashtra,23,11,Returned,324.85,541,1,324.85
4081,4256,Books,9,65,21449,2022-06-20 00:00:00,Australia,New South Wales,0,2,Returned,573.3,883,1,573.3
4082,1964,Grocery,5,195,29586,2022-06-20 01:00:00,USA,Texas,1,11,Not Returned,867.75,324,2,1063.75
4083,1053,Clothing,2,75,17662,2022-06-20 02:00:00,India,Maharashtra,2,4,Returned,144.0,154,1,735.68
4084,3674,Home & Kitchen,6,123,10432,2022-06-20 03:00:00,Australia,New South Wales,3,15,Not Returned,627.3,788,1,627.3
4085,3355,Electronics,6,28,26349,2022-06-20 04:00:00,Australia,New South Wales,4,9,Not Returned,152.88,812,1,152.88
4086,4340,Clothing,3,156,10974,2022-06-20 05:00:00,USA,Texas,5,6,Returned,439.91999999999996,929,1,439.91999999999996
4087,2260,Clothing,7,92,10447,2022-06-20 06:00:00,India,Maharashtra,6,15,Not Returned,547.4,867,1,547.4
4088,4279,Clothing,2,76,22497,2022-06-20 07:00:00,India,Maharashtra,7,8,Returned,139.84,198,1,139.84
4089,2948,Books,3,88,20394,2022-06-20 08:00:00,USA,Texas,8,1,Not Returned,261.36,744,2,649.44
4090,4223,Grocery,4,184,28962,2022-06-20 09:00:00,India,Maharashtra,9,7,Not Returned,684.4799999999999,682,1,684.4799999999999
4091,3451,Grocery,6,25,16845,2022-06-20 10:00:00,Canada,Ontario,10,10,Not Returned,135.0,908,1,135.0
4092,3439,Books,1,42,21280,2022-06-20 11:00:00,UK,England,11,18,Returned,34.440000000000005,928,3,2352.75
4093,4840,Electronics,9,78,15571,2022-06-20 12:00:00,Canada,Ontario,12,7,Returned,652.8599999999999,151,1,652.8599999999999
4094,4333,Books,9,169,29062,2022-06-20 13:00:00,Canada,Ontario,13,16,Returned,1277.6399999999999,413,1,1277.6399999999999
4095,4340,Grocery,5,132,21863,2022-06-20 14:00:00,Australia,New South Wales,14,3,Returned,640.1999999999999,195,1,640.1999999999999
4096,1452,Clothing,2,157,27466,2022-06-20 15:00:00,USA,California,15,16,Not Returned,263.76,976,1,263.76
4097,2363,Grocery,5,94,27880,2022-06-20 16:00:00,Canada,Ontario,16,7,Returned,437.09999999999997,909,1,437.09999999999997
4098,4885,Clothing,2,135,19238,2022-06-20 17:00:00,India,Maharashtra,17,10,Not Returned,243.0,596,1,243.0
4099,4012,Books,5,41,21426,2022-06-20 18:00:00,USA,California,18,10,Not Returned,184.5,896,1,184.5
4100,1371,Home & Kitchen,2,126,14681,2022-06-20 19:00:00,Australia,New South Wales,19,11,Not Returned,224.28,427,1,1197.0
4101,3140,Grocery,7,14,26473,2022-06-20 20:00:00,India,Maharashtra,20,7,Not Returned,91.14,183,1,91.14
4102,2741,Grocery,6,157,29116,2022-06-20 21:00:00,USA,Texas,21,5,Not Returned,894.9,757,1,894.9
4103,3898,Electronics,4,138,28297,2022-06-20 22:00:00,UK,England,22,11,Returned,491.28000000000003,538,1,491.28000000000003
4104,1406,Books,1,15,22397,2022-06-20 23:00:00,Australia,New South Wales,23,7,Returned,13.95,606,1,13.95
4105,2661,Books,1,149,25595,2022-06-21 00:00:00,Canada,Ontario,0,5,Returned,141.54999999999998,892,1,141.54999999999998
4106,1906,Grocery,5,30,26778,2022-06-21 01:00:00,Australia,New South Wales,1,5,Returned,142.5,122,1,142.5
4107,3655,Books,2,38,19873,2022-06-21 02:00:00,India,Maharashtra,2,5,Returned,72.2,573,1,72.2
4108,4824,Clothing,2,76,29408,2022-06-21 03:00:00,UK,England,3,9,Returned,138.32,328,2,197.06
4109,1048,Home & Kitchen,4,155,14530,2022-06-21 04:00:00,Australia,New South Wales,4,17,Not Returned,514.6,628,1,514.6
4110,2517,Home & Kitchen,8,182,16070,2022-06-21 05:00:00,India,Maharashtra,5,10,Not Returned,1310.4,686,1,1310.4
4111,4992,Grocery,9,130,10562,2022-06-21 06:00:00,UK,England,6,1,Returned,1158.3,361,1,1158.3
4112,3510,Books,8,162,14840,2022-06-21 07:00:00,USA,Texas,7,10,Not Returned,1166.4,659,2,2248.8
4113,2283,Books,4,86,11281,2022-06-21 08:00:00,UK,England,8,16,Not Returned,288.96,258,2,502.80999999999995
4114,4802,Grocery,8,90,24694,2022-06-21 09:00:00,USA,Texas,9,16,Not Returned,604.8,384,1,604.8
4115,3892,Home & Kitchen,5,153,19630,2022-06-21 10:00:00,UK,England,10,18,Returned,627.3000000000001,384,1,627.3000000000001
4116,1869,Clothing,8,139,17933,2022-06-21 11:00:00,UK,England,11,3,Not Returned,1078.6399999999999,150,1,1078.6399999999999
4117,2523,Home & Kitchen,5,88,29876,2022-06-21 12:00:00,UK,England,12,7,Returned,409.2,486,1,409.2
4118,4552,Clothing,1,128,12394,2022-06-21 13:00:00,UK,England,13,2,Not Returned,125.44,744,1,125.44
4119,1538,Home & Kitchen,3,81,18575,2022-06-21 14:00:00,India,Maharashtra,14,10,Not Returned,218.70000000000002,785,1,218.70000000000002
4120,2124,Home & Kitchen,2,155,25057,2022-06-21 15:00:00,Australia,New South Wales,15,6,Returned,291.4,642,1,291.4
4121,1264,Electronics,3,165,13417,2022-06-21 16:00:00,USA,California,16,5,Returned,470.25,317,1,470.25
4122,2372,Books,2,121,20136,2022-06-21 17:00:00,UK,England,17,3,Returned,234.73999999999998,561,1,234.73999999999998
4123,1179,Books,6,41,19258,2022-06-21 18:00:00,Canada,Ontario,18,5,Returned,233.7,559,1,233.7
4124,3285,Home & Kitchen,8,78,10265,2022-06-21 19:00:00,UK,England,19,4,Returned,599.04,531,1,599.04
4125,3591,Home & Kitchen,6,68,24443,2022-06-21 20:00:00,India,Maharashtra,20,10,Returned,367.2,898,1,367.2
4126,3791,Grocery,6,29,16918,2022-06-21 21:00:00,India,Maharashtra,21,16,Returned,146.16,515,1,146.16
4127,4338,Clothing,9,68,21195,2022-06-21 22:00:00,Canada,Ontario,22,8,Returned,563.0400000000001,403,2,595.34
4128,1736,Clothing,1,199,20524,2022-06-21 23:00:00,UK,England,23,18,Not Returned,163.18,486,2,901.1800000000001
4129,3328,Books,1,33,23986,2022-06-22 00:00:00,UK,England,0,6,Not Returned,31.02,231,1,31.02
4130,2277,Electronics,7,102,10900,2022-06-22 01:00:00,UK,England,1,12,Not Returned,628.32,896,2,879.4200000000001
4131,2103,Grocery,4,99,11103,2022-06-22 02:00:00,Australia,New South Wales,2,18,Returned,324.72,684,3,1904.24
4132,3419,Books,5,82,29970,2022-06-22 03:00:00,India,Maharashtra,3,4,Returned,393.59999999999997,720,2,1947.6
4133,3061,Electronics,7,85,12898,2022-06-22 04:00:00,UK,England,4,13,Not Returned,517.65,323,1,517.65
4134,4976,Electronics,10,68,10343,2022-06-22 05:00:00,Australia,New South Wales,5,13,Not Returned,591.6,582,1,591.6
4135,4959,Electronics,1,98,27646,2022-06-22 06:00:00,Canada,Ontario,6,4,Not Returned,94.08,814,1,94.08
4136,3715,Electronics,4,151,28345,2022-06-22 07:00:00,UK,England,7,4,Not Returned,579.84,165,1,579.84
4137,3080,Electronics,10,18,25594,2022-06-22 08:00:00,Canada,Ontario,8,4,Returned,172.79999999999998,776,1,172.79999999999998
4138,3641,Books,1,28,12991,2022-06-22 09:00:00,UK,England,9,1,Not Returned,27.72,833,1,27.72
4139,2422,Electronics,5,22,16451,2022-06-22 10:00:00,India,Maharashtra,10,18,Not Returned,90.2,919,1,90.2
4140,2227,Electronics,4,136,24678,2022-06-22 11:00:00,UK,England,11,0,Not Returned,544.0,686,1,1069.0
4141,2618,Electronics,3,36,13525,2022-06-22 12:00:00,USA,Texas,12,17,Returned,89.64,863,1,89.64
4142,4859,Clothing,2,127,17814,2022-06-22 13:00:00,Canada,Ontario,13,9,Returned,231.14000000000001,388,2,991.62
4143,4222,Home & Kitchen,3,193,13120,2022-06-22 14:00:00,India,Maharashtra,14,4,Returned,555.84,119,1,555.84
4144,2393,Home & Kitchen,1,141,13305,2022-06-22 15:00:00,UK,England,15,13,Not Returned,122.67,206,1,122.67
4145,2264,Home & Kitchen,7,195,10258,2022-06-22 16:00:00,UK,England,16,8,Returned,1255.8,397,1,1255.8
4146,4723,Clothing,5,102,26889,2022-06-22 17:00:00,Canada,Ontario,17,14,Returned,438.59999999999997,708,1,438.59999999999997
4147,1436,Clothing,6,61,23013,2022-06-22 18:00:00,UK,England,18,11,Returned,325.74,572,2,396.3
4148,2519,Grocery,4,39,15580,2022-06-22 19:00:00,USA,Texas,19,15,Not Returned,132.6,547,2,359.52
4149,3993,Electronics,10,168,18557,2022-06-22 20:00:00,USA,California,20,14,Returned,1444.8,772,1,1444.8
4150,3761,Clothing,4,86,21571,2022-06-22 21:00:00,Australia,New South Wales,21,17,Returned,285.52,868,2,455.12
4151,3649,Books,6,163,12196,2022-06-22 22:00:00,Canada,Ontario,22,10,Returned,880.2,258,2,1496.6
4152,3623,Books,8,28,27229,2022-06-22 23:00:00,USA,Texas,23,1,Not Returned,221.76,983,1,1095.96
4153,2773,Home & Kitchen,9,183,16345,2022-06-23 00:00:00,USA,Texas,0,14,Returned,1416.42,845,1,1416.42
4154,4456,Grocery,2,30,23308,2022-06-23 01:00:00,India,Maharashtra,1,8,Not Returned,55.2,763,2,677.28
4155,1174,Home & Kitchen,1,97,24622,2022-06-23 02:00:00,USA,California,2,8,Not Returned,89.24000000000001,991,1,89.24000000000001
4156,2188,Home & Kitchen,7,127,14322,2022-06-23 03:00:00,UK,England,3,2,Not Returned,871.22,239,2,1354.82
4157,3551,Home & Kitchen,1,99,17803,2022-06-23 04:00:00,UK,England,4,18,Not Returned,81.18,703,1,81.18
4158,2573,Home & Kitchen,6,126,24916,2022-06-23 05:00:00,USA,Texas,5,18,Returned,619.9200000000001,529,2,1105.68
4159,3089,Electronics,9,138,16963,2022-06-23 06:00:00,UK,England,6,20,Not Returned,993.6,768,1,993.6
4160,3973,Clothing,6,49,29253,2022-06-23 07:00:00,Australia,New South Wales,7,6,Returned,276.35999999999996,709,1,276.35999999999996
4161,2612,Electronics,3,189,27524,2022-06-23 08:00:00,Australia,New South Wales,8,16,Not Returned,476.28,440,1,476.28
4162,3605,Grocery,4,54,26951,2022-06-23 09:00:00,Australia,New South Wales,9,4,Returned,207.35999999999999,909,1,207.35999999999999
4163,4629,Home & Kitchen,5,161,24144,2022-06-23 10:00:00,USA,California,10,18,Returned,660.1,812,1,660.1
4164,4684,Grocery,4,20,14218,2022-06-23 11:00:00,Australia,New South Wales,11,11,Returned,71.2,881,1,71.2
4165,4469,Home & Kitchen,6,145,25567,2022-06-23 12:00:00,India,Maharashtra,12,7,Returned,809.0999999999999,877,2,1596.25
4166,1464,Books,9,48,11638,2022-06-23 13:00:00,UK,England,13,16,Not Returned,362.88,258,1,362.88
4167,2007,Grocery,3,186,27476,2022-06-23 14:00:00,India,Maharashtra,14,2,Returned,546.84,242,1,1465.2400000000002
4168,2625,Grocery,4,58,14253,2022-06-23 15:00:00,USA,California,15,9,Returned,211.12,236,2,437.32
4169,3834,Grocery,1,190,29894,2022-06-23 16:00:00,Canada,Ontario,16,11,Returned,169.1,283,1,169.1
4170,2502,Home & Kitchen,7,95,20563,2022-06-23 17:00:00,Australia,New South Wales,17,17,Returned,551.9499999999999,504,2,1107.85
4171,4164,Electronics,1,92,22415,2022-06-23 18:00:00,Canada,Ontario,18,19,Not Returned,74.52000000000001,322,1,74.52000000000001
4172,3101,Electronics,8,110,10931,2022-06-23 19:00:00,Canada,Ontario,19,2,Not Returned,862.4,120,1,862.4
4173,1626,Books,5,109,11649,2022-06-23 20:00:00,Canada,Ontario,20,17,Returned,452.34999999999997,222,1,452.34999999999997
4174,3293,Books,9,19,14795,2022-06-23 21:00:00,USA,Texas,21,19,Returned,138.51000000000002,530,1,138.51000000000002
4175,4366,Clothing,8,54,26734,2022-06-23 22:00:00,Canada,Ontario,22,19,Returned,349.92,747,1,349.92
4176,1347,Clothing,2,90,28792,2022-06-23 23:00:00,Canada,Ontario,23,5,Returned,171.0,390,1,171.0
4177,4467,Grocery,8,129,15365,2022-06-24 00:00:00,USA,Texas,0,3,Not Returned,1001.04,861,1,1001.04
4178,2494,Grocery,7,118,18967,2022-06-24 01:00:00,India,Maharashtra,1,17,Not Returned,685.5799999999999,263,1,685.5799999999999
4179,2943,Books,10,58,18966,2022-06-24 02:00:00,UK,England,2,18,Not Returned,475.6,138,1,475.6
4180,1683,Clothing,4,162,21284,2022-06-24 03:00:00,India,Maharashtra,3,18,Returned,531.36,187,1,531.36
4181,2233,Books,4,116,12033,2022-06-24 04:00:00,Canada,Ontario,4,14,Not Returned,399.04,544,1,399.04
4182,4621,Grocery,2,140,23848,2022-06-24 05:00:00,Australia,New South Wales,5,14,Not Returned,240.79999999999998,164,1,240.79999999999998
4183,2410,Clothing,10,61,25632,2022-06-24 06:00:00,USA,Texas,6,1,Not Returned,603.9,962,1,603.9
4184,2338,Clothing,8,163,20086,2022-06-24 07:00:00,Canada,Ontario,7,19,Not Returned,1056.24,392,1,1056.24
4185,2928,Books,2,58,25385,2022-06-24 08:00:00,UK,England,8,6,Returned,109.03999999999999,689,1,109.03999999999999
4186,2636,Books,2,53,10728,2022-06-24 09:00:00,Australia,New South Wales,9,5,Returned,100.69999999999999,638,1,100.69999999999999
4187,2121,Grocery,2,124,12497,2022-06-24 10:00:00,India,Maharashtra,10,11,Returned,220.72,952,2,414.76
4188,2569,Electronics,5,43,24013,2022-06-24 11:00:00,Canada,Ontario,11,10,Returned,193.5,578,1,193.5
4189,1889,Electronics,6,162,10423,2022-06-24 12:00:00,Australia,New South Wales,12,5,Not Returned,923.4,627,1,923.4
4190,2112,Grocery,6,151,26781,2022-06-24 13:00:00,Australia,New South Wales,13,6,Returned,851.64,810,1,851.64
4191,4250,Electronics,5,170,21896,2022-06-24 14:00:00,USA,Texas,14,14,Returned,731.0,992,2,865.4
4192,4281,Home & Kitchen,10,98,17657,2022-06-24 15:00:00,Canada,Ontario,15,2,Returned,960.4,657,2,2204.9
4193,2305,Books,1,18,25472,2022-06-24 16:00:00,Canada,Ontario,16,13,Returned,15.66,401,1,15.66
4194,1479,Grocery,8,117,17797,2022-06-24 17:00:00,India,Maharashtra,17,2,Returned,917.28,672,1,917.28
4195,4497,Electronics,2,196,20726,2022-06-24 18:00:00,Canada,Ontario,18,9,Not Returned,356.72,904,1,356.72
4196,1703,Grocery,3,78,26744,2022-06-24 19:00:00,Canada,Ontario,19,20,Not Returned,187.20000000000002,785,1,187.20000000000002
4197,1751,Home & Kitchen,3,191,10166,2022-06-24 20:00:00,India,Maharashtra,20,4,Not Returned,550.0799999999999,524,1,550.0799999999999
4198,1741,Books,2,109,23478,2022-06-24 21:00:00,UK,England,21,1,Not Returned,215.82,815,1,215.82
4199,3301,Grocery,1,31,23981,2022-06-24 22:00:00,USA,California,22,15,Not Returned,26.349999999999998,279,1,26.349999999999998
4200,3089,Home & Kitchen,10,126,26047,2022-06-24 23:00:00,Canada,Ontario,23,9,Not Returned,1146.6000000000001,625,1,1146.6000000000001
4201,1809,Home & Kitchen,6,195,27680,2022-06-25 00:00:00,USA,California,0,8,Not Returned,1076.4,992,1,1076.4
4202,3111,Clothing,7,160,12776,2022-06-25 01:00:00,Canada,Ontario,1,6,Not Returned,1052.8,927,2,1392.37
4203,3595,Clothing,8,99,17400,2022-06-25 02:00:00,Australia,New South Wales,2,7,Not Returned,736.56,628,1,736.56
4204,1597,Grocery,6,74,11465,2022-06-25 03:00:00,UK,England,3,10,Returned,399.6,785,1,399.6
4205,1174,Grocery,2,20,27746,2022-06-25 04:00:00,Australia,New South Wales,4,7,Not Returned,37.199999999999996,275,1,37.199999999999996
4206,3821,Books,10,42,24756,2022-06-25 05:00:00,UK,England,5,12,Not Returned,369.6,172,1,369.6
4207,3774,Books,7,64,11865,2022-06-25 06:00:00,Canada,Ontario,6,5,Not Returned,425.59999999999997,192,1,425.59999999999997
4208,1601,Grocery,6,175,11406,2022-06-25 07:00:00,India,Maharashtra,7,0,Not Returned,1050.0,979,1,1050.0
4209,1717,Electronics,6,70,29347,2022-06-25 08:00:00,UK,England,8,10,Returned,378.0,691,1,378.0
4210,3357,Home & Kitchen,5,113,11355,2022-06-25 09:00:00,UK,England,9,18,Not Returned,463.3,694,1,463.3
4211,2916,Clothing,3,78,27752,2022-06-25 10:00:00,USA,California,10,6,Not Returned,219.95999999999998,431,2,285.29999999999995
4212,1068,Books,1,57,29995,2022-06-25 11:00:00,USA,Texas,11,18,Returned,46.74,782,1,46.74
4213,2979,Home & Kitchen,4,50,22301,2022-06-25 12:00:00,India,Maharashtra,12,4,Not Returned,192.0,687,1,192.0
4214,3154,Grocery,8,82,24783,2022-06-25 13:00:00,India,Maharashtra,13,1,Returned,649.4399999999999,285,1,649.4399999999999
4215,2420,Home & Kitchen,9,53,18648,2022-06-25 14:00:00,Australia,New South Wales,14,1,Returned,472.23,404,1,472.23
4216,3587,Grocery,5,74,23062,2022-06-25 15:00:00,India,Maharashtra,15,12,Returned,325.6,783,2,481.93000000000006
4217,4529,Electronics,5,113,21993,2022-06-25 16:00:00,India,Maharashtra,16,1,Returned,559.35,636,1,559.35
4218,4835,Electronics,5,99,22909,2022-06-25 17:00:00,Australia,New South Wales,17,10,Not Returned,445.5,722,1,445.5
4219,2784,Clothing,7,169,18327,2022-06-25 18:00:00,Canada,Ontario,18,20,Not Returned,946.4000000000001,597,1,946.4000000000001
4220,3875,Grocery,4,181,25744,2022-06-25 19:00:00,Australia,New South Wales,19,8,Returned,666.08,673,1,666.08
4221,2159,Grocery,7,134,24696,2022-06-25 20:00:00,USA,California,20,10,Returned,844.2,708,1,844.2
4222,1845,Home & Kitchen,2,89,10179,2022-06-25 21:00:00,Australia,New South Wales,21,10,Not Returned,160.20000000000002,848,1,160.20000000000002
4223,1613,Clothing,1,69,16176,2022-06-25 22:00:00,Canada,Ontario,22,16,Not Returned,57.96,835,1,57.96
4224,1257,Electronics,6,75,22587,2022-06-25 23:00:00,Canada,Ontario,23,17,Not Returned,373.5,502,1,373.5
4225,4160,Home & Kitchen,1,150,23721,2022-06-26 00:00:00,USA,Texas,0,12,Not Returned,132.0,950,1,132.0
4226,2979,Books,4,139,17254,2022-06-26 01:00:00,Canada,Ontario,1,5,Not Returned,528.1999999999999,221,1,528.1999999999999
4227,4841,Grocery,5,155,27005,2022-06-26 02:00:00,UK,England,2,3,Returned,751.75,587,1,751.75
4228,3981,Home & Kitchen,8,198,18664,2022-06-26 03:00:00,UK,England,3,11,Not Returned,1409.76,772,1,1409.76
4229,4362,Books,2,128,23051,2022-06-26 04:00:00,USA,Texas,4,11,Not Returned,227.84,740,1,227.84
4230,4304,Electronics,10,109,22528,2022-06-26 05:00:00,USA,California,5,3,Returned,1057.3,562,1,1057.3
4231,4933,Books,10,177,14088,2022-06-26 06:00:00,Australia,New South Wales,6,12,Not Returned,1557.6,708,1,1557.6
4232,2759,Electronics,3,85,16600,2022-06-26 07:00:00,Australia,New South Wales,7,5,Not Returned,242.25,299,1,242.25
4233,1167,Clothing,6,63,28974,2022-06-26 08:00:00,UK,England,8,2,Returned,370.44,824,2,836.04
4234,2486,Grocery,3,159,12409,2022-06-26 09:00:00,Australia,New South Wales,9,10,Not Returned,429.3,463,2,746.64
4235,4490,Books,2,70,14126,2022-06-26 10:00:00,Australia,New South Wales,10,7,Not Returned,130.2,417,1,130.2
4236,1679,Grocery,1,78,22080,2022-06-26 11:00:00,India,Maharashtra,11,13,Returned,67.86,859,1,67.86
4237,1106,Electronics,3,66,20731,2022-06-26 12:00:00,USA,California,12,7,Not Returned,184.14,725,1,184.14
4238,1437,Clothing,9,137,28500,2022-06-26 13:00:00,USA,Texas,13,7,Returned,1146.6899999999998,101,1,1146.6899999999998
4239,4297,Clothing,1,154,20203,2022-06-26 14:00:00,Australia,New South Wales,14,12,Returned,135.52,486,1,135.52
4240,3203,Grocery,2,97,12463,2022-06-26 15:00:00,Canada,Ontario,15,14,Not Returned,166.84,631,3,513.52
4241,2621,Electronics,5,12,22826,2022-06-26 16:00:00,Australia,New South Wales,16,14,Not Returned,51.6,182,1,51.6
4242,2893,Grocery,1,163,23533,2022-06-26 17:00:00,India,Maharashtra,17,14,Not Returned,140.18,347,1,140.18
4243,3362,Clothing,7,68,25121,2022-06-26 18:00:00,UK,England,18,10,Returned,428.40000000000003,558,2,787.08
4244,4116,Electronics,4,171,20964,2022-06-26 19:00:00,Australia,New South Wales,19,6,Returned,642.9599999999999,897,1,642.9599999999999
4245,2350,Electronics,7,100,11172,2022-06-26 20:00:00,USA,California,20,1,Not Returned,693.0,424,1,693.0
4246,1010,Home & Kitchen,4,25,29343,2022-06-26 21:00:00,USA,Texas,21,6,Not Returned,94.0,155,1,94.0
4247,4394,Books,3,83,20087,2022-06-26 22:00:00,Australia,New South Wales,22,10,Returned,224.1,229,1,224.1
4248,4213,Grocery,2,78,16733,2022-06-26 23:00:00,Canada,Ontario,23,15,Not Returned,132.6,810,1,132.6
4249,1389,Electronics,5,57,10551,2022-06-27 00:00:00,UK,England,0,10,Returned,256.5,225,1,256.5
4250,4487,Home & Kitchen,9,62,25657,2022-06-27 01:00:00,Australia,New South Wales,1,10,Returned,502.2,505,1,502.2
4251,4883,Grocery,1,49,27344,2022-06-27 02:00:00,Canada,Ontario,2,9,Returned,44.59,584,1,44.59
4252,3819,Home & Kitchen,3,186,15247,2022-06-27 03:00:00,UK,England,3,7,Returned,518.9399999999999,706,1,518.9399999999999
4253,1200,Electronics,5,75,24020,2022-06-27 04:00:00,Canada,Ontario,4,11,Returned,333.75,957,2,520.23
4254,3306,Books,2,74,20886,2022-06-27 05:00:00,Australia,New South Wales,5,14,Not Returned,127.28,470,1,127.28
4255,4140,Electronics,8,160,15269,2022-06-27 06:00:00,Australia,New South Wales,6,1,Not Returned,1267.2,363,1,1267.2
4256,1290,Grocery,1,123,20276,2022-06-27 07:00:00,India,Maharashtra,7,13,Returned,107.01,452,1,107.01
4257,3300,Books,4,112,13014,2022-06-27 08:00:00,UK,England,8,11,Returned,398.72,107,1,398.72
4258,4361,Home & Kitchen,9,144,24981,2022-06-27 09:00:00,Australia,New South Wales,9,19,Returned,1049.76,322,1,1049.76
4259,1455,Grocery,3,150,17439,2022-06-27 10:00:00,Australia,New South Wales,10,3,Returned,436.5,851,1,436.5
4260,3109,Electronics,1,162,19835,2022-06-27 11:00:00,Australia,New South Wales,11,18,Not Returned,132.84,949,1,132.84
4261,3026,Grocery,2,37,18108,2022-06-27 12:00:00,India,Maharashtra,12,1,Not Returned,73.26,478,2,1326.26
4262,1058,Books,10,170,28331,2022-06-27 13:00:00,Canada,Ontario,13,3,Returned,1649.0,451,1,1649.0
4263,3780,Home & Kitchen,2,26,24260,2022-06-27 14:00:00,India,Maharashtra,14,3,Returned,50.44,180,1,50.44
4264,3098,Clothing,7,165,28694,2022-06-27 15:00:00,USA,Texas,15,14,Returned,993.3,237,1,993.3
4265,3178,Electronics,5,185,22961,2022-06-27 16:00:00,Canada,Ontario,16,15,Returned,786.25,151,2,928.06
